opportunity_id,vertical,op_part
451999,lacquering,0.0465
451999,parquet,0.9536
452033,lacquering,0.3677
452033,painting,0.6322
452050,custom,0.1932
452050,painting,0.2022
452050,wallpapering,0.6046
452093,painting,1
452321,painting,1
452466,painting,0.1449
452466,wallpapering,0.855
452594,painting,1
452609,exterior_painting,0.0464
452609,scaffolding,0.1058
452609,exterior_plastering,0.8478
452815,painting,1
453109,painting,1
453125,painting,1
453151,vinyl,0.9999
453165,painting,1
453198,vinyl,1
454044,laminate,1
454087,floor_tiling,1
454265,painting,0.1444
454265,constructional_plastering,0.8557
454291,painting,1.0001
454386,lacquering,0.0882
454386,painting,0.1959
454386,wallpapering,0.3395
454386,parquet,0.3763
454503,lacquering,1
454507,pvc,1
454523,lacquering,1
454544,pvc,1
455008,laminate,1
455043,custom,0.135
455043,lacquering,0.8651
455101,painting,0.2243
455101,custom,0.7757
455130,vinyl,1
455277,wallpapering,1
455368,painting,0.4093
455368,wallpapering,0.5907
455393,lacquering,1
455409,wallpapering,0.2164
455409,painting,0.2591
455409,parquet,0.5245
455502,painting,1
455595,constructional_plastering,1
455806,custom,0.2305
455806,painting,0.7694
456035,painting,1
456189,laminate,1
456227,painting,1
456229,custom,0.0159
456229,painting,0.1782
456229,parquet,0.2102
456229,lacquering,0.5957
456455,custom,0
456455,painting,1
456487,custom,1
456605,custom,0.0996
456605,painting,0.2863
456605,wallpapering,0.6141
456743,wallpapering,0.1789
456743,painting,0.2364
456743,plastering,0.5845
456909,painting,0.0695
456909,wallpapering,0.9305
456965,painting,1
457018,painting,1
457080,pvc,1
457097,wallpapering,1
457141,lacquering,1
457187,painting,1
457229,painting,1
457246,carpet,1
457265,lacquering,1
457273,pvc,1
457287,painting,1
457295,painting,1
457331,painting,0.3036
457331,lacquering,0.6964
457338,painting,1
457433,scaffolding,0.0264
457433,custom,0.9736
457458,scaffolding,0.0999
457458,exterior_plastering,0.9001
457795,painting,0.2922
457795,lacquering,0.7078
457807,painting,0.328
457807,wallpapering,0.672
457842,painting,1
457890,painting,0.9999
457940,vinyl,0.4131
457940,painting,0.5869
457970,painting,0.4674
457970,wallpapering,0.5326
458016,lacquering,1
458021,painting,1
458045,lacquering,0.1087
458045,painting,0.3238
458045,wallpapering,0.5675
458053,parquet,1
458054,painting,0.2853
458054,constructional_plastering,0.7147
458103,wallpapering,0.0548
458103,painting,0.1279
458103,custom,0.3056
458103,vinyl,0.5118
458115,painting,1
458357,vinyl,1
458535,painting,0.3683
458535,parquet,0.6316
458749,pvc,1.0001
458799,laminate,1
458825,painting,1
458916,parquet,1
458978,wallpapering,0.4347
458978,painting,0.5653
459015,painting,1
459109,painting,1
459155,painting,1
459172,parquet,1
459542,parquet,1
459656,parquet,1
460180,painting,1
460308,scaffolding,0.0917
460308,paint_outside_items,0.1926
460308,custom,0.3489
460308,lacquering,0.3667
460468,vinyl,0.4289
460468,wallpapering,0.5711
460491,painting,1
460576,painting,1
460608,painting,1
460610,painting,1
460615,painting,1
460617,painting,1
460622,painting,1
460671,wallpapering,1
460722,painting,1
460787,painting,1
460791,painting,1
460823,painting,1
460833,painting,1
460849,wallpapering,1
460882,laminate,1
460899,painting,0.3385
460899,wallpapering,0.6614
460901,painting,1
460902,parquet,1
460923,constructional_plastering,1
460928,lacquering,0.2899
460928,wallpapering,0.7101
460935,wallpapering,0.1859
460935,painting,0.8141
460973,scaffolding,0.1252
460973,custom,0.1967
460973,exterior_painting,0.6781
461062,painting,0.2311
461062,custom,0.7689
461112,painting,0.2078
461112,wallpapering,0.7922
461159,parquet,1
461191,painting,1
461218,painting,1
461365,wallpapering,0.0593
461365,painting,0.9408
461381,parquet,1
461390,lacquering,1
461427,lacquering,1
461446,wallpapering,1
461453,laminate,1
461458,painting,1
461486,painting,1
461502,painting,0.396
461502,lacquering,0.604
461522,painting,1
461632,laminate,1
461733,painting,0.2856
461733,wallpapering,0.7145
461808,carpet,0.9999
461866,vinyl,0.9999
461930,painting,1
461942,painting,0.4488
461942,wallpapering,0.5512
462029,pvc,1.0001
462095,lacquering,0.1411
462095,laminate,0.326
462095,painting,0.5329
462152,laminate,1
462231,painting,0.4337
462231,wallpapering,0.5663
462247,paint_outside_items,0.3497
462247,lacquering,0.6503
462253,custom,0
462253,laminate,0.9999
462261,parquet,1
462271,painting,1
462297,lacquering,0.1206
462297,wallpapering,0.8795
462312,painting,1
462363,wallpapering,0.4054
462363,painting,0.5946
462399,painting,1
462534,painting,1
462594,custom,0
462594,painting,0.4337
462594,plastering,0.5663
462800,painting,1
462823,scaffolding,0.3195
462823,exterior_painting,0.6805
462830,scaffolding,0.4132
462830,paint_outside_items,0.5868
462937,paint_outside_items,-6.93889390390723e-18
462937,custom,0.1867
462937,lacquering,0.8133
462956,painting,1
462966,painting,0.9999
462985,scaffolding,0.2282
462985,exterior_painting,0.7718
463024,plastering,1
463026,painting,0.192
463026,wallpapering,0.8079
463029,lacquering,0.0896
463029,custom,0.3504
463029,dry_walling,0.5598
463031,painting,1
463066,painting,1
463213,constructional_plastering,1
463333,painting,1
463391,painting,0.9999
463435,paint_outside_items,0.2824
463435,lacquering,0.7176
463443,painting,1
463475,wallpapering,1
463492,wallpapering,1
463580,painting,1
463729,parquet,1
463881,wallpapering,1
463882,lacquering,1
463902,laminate,1.0001
463948,painting,0.9999
463979,painting,1
463991,custom,0.0224
463991,lacquering,0.4647
463991,paint_outside_items,0.5129
464113,painting,1
464142,custom,0.295
464142,plastering,0.7051
464185,laminate,0.1984
464185,floor_tiling,0.3121
464185,painting,0.4895
464198,scaffolding,0.2634
464198,exterior_painting,0.7367
464293,custom,1
464362,laminate,1
464756,pvc,0.1652
464756,laminate,0.8348
464784,pvc,1
464882,lacquering,0.0732
464882,laminate,0.3955
464882,wallpapering,0.5313
465258,laminate,0.9999
465352,parquet,1
465590,custom,0.2482
465590,constructional_plastering,0.2746
465590,wallpapering,0.4773
465635,scaffolding,0.1779
465635,paint_outside_items,0.8222
465714,scaffolding,0.2718
465714,exterior_painting,0.7282
465833,parquet,1
465923,painting,1
465939,custom,0.1705
465939,lacquering,0.3016
465939,painting,0.5279
465957,vinyl,0.9999
466131,scaffolding,0.0804
466131,paint_outside_items,0.195
466131,lacquering,0.7246
466157,parquet,1
466165,painting,1
466168,parquet,1
466242,parquet,1
466412,painting,1
466484,painting,1
466585,parquet,1
466699,carpet,1
466936,painting,1
466983,custom,1
466989,laminate,1
467068,painting,1
467119,custom,0.1577
467119,parquet,0.8422
467152,lacquering,-2.77555756156289e-17
467152,painting,0.2698
467152,dry_walling,0.7302
467174,lacquering,1
467180,painting,0.2836
467180,wallpapering,0.7165
467190,custom,0.0901
467190,painting,0.9099
467242,painting,1
467331,custom,0.1483
467331,parquet,0.2821
467331,painting,0.5696
467339,painting,1
467449,lacquering,0.0914
467449,painting,0.2293
467449,wallpapering,0.6794
467465,laminate,1
467517,constructional_plastering,1
467537,plastering,0.0068
467537,constructional_plastering,0.4939
467537,painting,0.4994
467598,constructional_plastering,1
467636,painting,0.3306
467636,wallpapering,0.6694
467645,wallpapering,1
467691,painting,1
467755,custom,1
467938,lacquering,1
468022,painting,0.4144
468022,wallpapering,0.5856
468073,plastering,1
468081,parquet,0.4588
468081,painting,0.5411
468096,pvc,1
468104,painting,0.3121
468104,lacquering,0.688
468230,lacquering,1
468238,vinyl,1
468393,painting,1
468409,custom,0.1198
468409,painting,0.3656
468409,lacquering,0.5146
468450,parquet,1
468477,wallpapering,1
468529,painting,1
468567,wallpapering,0.4562
468567,painting,0.5438
468823,lacquering,0.4243
468823,plastering,0.5756
468850,lacquering,1
468856,painting,1
468868,painting,0
468868,custom,1
468871,wallpapering,0.2113
468871,painting,0.7887
468872,painting,0.3252
468872,wallpapering,0.6748
468887,custom,1
468983,custom,0.0969
468983,scaffolding,0.2051
468983,exterior_painting,0.6981
468994,painting,1
469053,wallpapering,1
469059,painting,1
469066,painting,1
469277,painting,0.2625
469277,wallpapering,0.7375
469546,painting,1
469757,custom,0.2538
469757,lacquering,0.7461
469851,parquet,0.4953
469851,painting,0.5047
469916,constructional_plastering,0
469916,plastering,1
470180,custom,0.0815
470180,dry_walling,0.9186
470333,laminate,1
470400,wallpapering,1
470675,constructional_plastering,0.9999
470705,custom,0.1809
470705,painting,0.8191
470877,painting,1
471363,painting,1
471367,painting,1
471439,painting,0.9999
471460,painting,0.2274
471460,wallpapering,0.7725
471517,painting,0.2962
471517,lacquering,0.7038
471578,constructional_plastering,0
471578,custom,1
471587,wallpapering,1
471604,scaffolding,0.1727
471604,lacquering,0.8273
471733,painting,1
471776,lacquering,1
471967,painting,0.2438
471967,dry_walling,0.7562
471993,painting,1
472062,paint_outside_items,0.3432
472062,lacquering,0.6569
472079,lacquering,1
472217,parquet,1
472282,painting,1
472447,floor_tiling,1
472466,wallpapering,1
472472,painting,0.05
472472,exterior_painting,0.4504
472472,wallpapering,0.4995
472524,painting,1
472530,painting,1
472549,custom,0.0986
472549,lacquering,0.3419
472549,paint_outside_items,0.5596
472566,painting,0.3006
472566,wallpapering,0.6994
472589,scaffolding,0.217
472589,exterior_painting,0.7831
472800,laminate,1
472801,painting,1
472844,painting,1
472931,painting,1
472950,lacquering,0.2891
472950,painting,0.711
473050,painting,1
473245,painting,0.0819
473245,scaffolding,0.1002
473245,lacquering,0.1965
473245,paint_outside_items,0.6215
473281,scaffolding,0.1426
473281,exterior_painting,0.8574
473296,lacquering,0.1992
473296,paint_outside_items,0.8008
473381,wallpapering,1
473431,painting,1
473431,constructional_plastering,0
473438,plastering,1
473462,custom,0.072
473462,lacquering,0.1603
473462,painting,0.7676
473484,painting,1
473669,painting,1
473669,constructional_plastering,0
473670,custom,0.0705
473670,lacquering,0.9295
473675,painting,1
473723,painting,1
473933,painting,0.4785
473933,lacquering,0.5215
473991,painting,1
474008,vinyl,0.2311
474008,laminate,0.7688
474009,painting,1
474046,scaffolding,0.196
474046,custom,0.804
474104,painting,1
474107,painting,1
474218,lacquering,0.2418
474218,wallpapering,0.362
474218,painting,0.3961
474224,constructional_plastering,1
474246,painting,0.4091
474246,dry_walling,0.5909
474269,painting,0.2563
474269,wallpapering,0.7436
474439,dry_walling,0.239
474439,painting,0.3569
474439,wallpapering,0.404
474578,painting,0.1122
474578,pvc,0.1359
474578,custom,0.3431
474578,constructional_plastering,0.4088
474879,floor_tiling,0.3295
474879,wall_tiling,0.6704
475068,custom,0.0858
475068,lacquering,0.447
475068,painting,0.4672
475077,custom,1
475206,painting,1
475704,constructional_plastering,1
475837,lacquering,0.3562
475837,painting,0.6438
475941,wallpapering,1
475995,wallpapering,1
475996,constructional_plastering,1
476003,lacquering,0.1923
476003,painting,0.8078
476031,pvc,1
476084,wallpapering,1
476145,painting,1
476282,wallpapering,1
476289,lacquering,1
476380,custom,1
476482,plastering,1
476563,wall_tiling,0.0734
476563,painting,0.0818
476563,vinyl,0.1061
476563,laminate,0.7386
476621,painting,1
476661,wallpapering,0.0212
476661,painting,0.9789
476734,scaffolding,0.0674
476734,custom,0.1089
476734,lacquering,0.3056
476734,paint_outside_items,0.518
476754,painting,1
477016,painting,1
477030,wallpapering,1
477099,painting,1
477105,painting,1
477173,wallpapering,0.3686
477173,painting,0.6313
477205,painting,0.0448
477205,custom,0.9552
477245,painting,0.1143
477245,paint_outside_items,0.3072
477245,lacquering,0.5785
477343,parquet,1
477348,painting,1
477405,painting,1
477511,painting,1
477569,laminate,1
477639,wallpapering,1
477662,painting,1
477698,wallpapering,0.1358
477698,painting,0.8642
477774,parquet,1
477817,wallpapering,0.1381
477817,lacquering,0.3903
477817,painting,0.4716
477842,painting,1
477923,painting,1
477948,painting,1
477994,painting,0.2044
477994,constructional_plastering,0.7957
477999,parquet,1
478272,dry_walling,1
478499,custom,0.1641
478499,constructional_plastering,0.3677
478499,painting,0.4683
478502,carpet,1
478532,custom,0.2741
478532,dry_walling,0.7259
478614,lacquering,0.1068
478614,painting,0.8932
478987,painting,1
479046,custom,0.0854
479046,laminate,0.9146
479237,painting,0.3522
479237,wallpapering,0.6479
479240,painting,1
479559,painting,1
479874,lacquering,0.1306
479874,custom,0.1954
479874,painting,0.272
479874,laminate,0.402
479894,lacquering,1
480022,laminate,1
480163,painting,1
480385,exterior_plastering,1
480413,pvc,1
480519,painting,0.4954
480519,wallpapering,0.5046
480760,lacquering,0.1974
480760,painting,0.8026
481075,lacquering,0.0559
481075,custom,0.1004
481075,painting,0.1726
481075,wallpapering,0.6711
481115,pvc,1
481189,painting,0.0608
481189,laminate,0.3939
481189,wallpapering,0.5452
481381,painting,1
481507,painting,1
481541,carpet,0.4081
481541,wallpapering,0.5919
481545,painting,1
481582,plastering,0.0425
481582,wallpapering,0.2784
481582,painting,0.6791
481584,wallpapering,1
481607,wallpapering,0.3661
481607,painting,0.6338
481621,painting,1
481625,painting,1
481633,custom,0.1215
481633,laminate,0.8784
481643,painting,1
481653,painting,1
481675,painting,1
481679,parquet,1
481687,painting,0.3781
481687,wallpapering,0.6219
481747,custom,0.1376
481747,scaffolding,0.1954
481747,exterior_painting,0.6672
481934,painting,1
481986,plastering,0.4828
481986,floor_tiling,0.5172
482013,laminate,0.0866
482013,lacquering,0.1031
482013,parquet,0.364
482013,painting,0.4463
482129,painting,1
482334,painting,1
482377,painting,1
482468,painting,1
482543,painting,1
482557,scaffolding,0.0545
482557,lacquering,0.0579
482557,custom,0.8875
482568,painting,0.276
482568,wallpapering,0.7241
482608,laminate,0.3318
482608,custom,0.6682
482616,painting,1
482632,scaffolding,0.0899
482632,paint_outside_items,0.1875
482632,lacquering,0.7226
482786,painting,1
482846,painting,0.2422
482846,custom,0.7578
482907,painting,1
482939,lacquering,1
482944,painting,1
483010,painting,1
483249,painting,1
483514,custom,1
483536,wallpapering,1
483541,painting,1
483569,scaffolding,0.0828
483569,paint_outside_items,0.4107
483569,lacquering,0.5064
483585,wallpapering,1
483603,painting,1
483644,lacquering,0.0868
483644,painting,0.3861
483644,wallpapering,0.5271
483684,wallpapering,0
483684,custom,0.2075
483684,painting,0.7925
483707,parquet,1
483755,constructional_plastering,1
483785,painting,0.0616
483785,pvc,0.1431
483785,carpet,0.2865
483785,wallpapering,0.5088
483790,painting,1
483848,floor_tiling,1
483851,lacquering,1
483885,painting,1
483905,painting,1
483949,lacquering,0.0498
483949,scaffolding,0.1704
483949,custom,0.1722
483949,exterior_painting,0.6077
483963,painting,1
483988,custom,0.1534
483988,lacquering,0.1837
483988,scaffolding,0.251
483988,paint_outside_items,0.4117
484004,wallpapering,1
484071,custom,0.087
484071,laminate,0.913
484181,painting,1
484229,lacquering,0.4445
484229,painting,0.5555
484360,painting,1
484390,wallpapering,1
484399,painting,1
484460,custom,0.1559
484460,painting,0.8441
484466,vinyl,1
484573,painting,1
484631,constructional_plastering,0.1555
484631,painting,0.8445
484762,parquet,0.0931
484762,laminate,0.9069
484865,lacquering,0.2808
484865,painting,0.7192
485223,wallpapering,0.4626
485223,painting,0.5374
485504,wallpapering,1
485609,painting,1
485721,lacquering,0.4406
485721,painting,0.5594
485756,painting,0.4817
485756,custom,0.5183
485845,painting,1
486099,lacquering,0.3797
486099,painting,0.6204
486129,lacquering,0.2431
486129,wallpapering,0.3634
486129,painting,0.3936
486218,painting,1
486262,lacquering,0
486262,custom,0.2583
486262,painting,0.7417
486298,lacquering,1
486300,painting,0.3098
486300,lacquering,0.6902
486331,paint_outside_items,0.2738
486331,lacquering,0.7262
486345,wallpapering,1
486402,wallpapering,1
486446,lacquering,0.3543
486446,painting,0.6456
486579,painting,1
486597,parquet,1
486639,painting,0.1861
486639,laminate,0.3273
486639,wallpapering,0.4867
486648,wallpapering,1
486681,painting,1
486683,plastering,0
486683,constructional_plastering,0.3981
486683,painting,0.602
486712,scaffolding,0.2616
486712,exterior_painting,0.7384
486717,wallpapering,1
486744,custom,0
486744,pvc,1
486833,painting,1
486853,painting,1
486860,lacquering,0.1079
486860,parquet,0.1115
486860,painting,0.1989
486860,custom,0.2003
486860,wallpapering,0.3814
486861,painting,1
486926,painting,1
487084,lacquering,0.3541
487084,paint_outside_items,0.646
487129,painting,1
487162,wallpapering,1
487165,custom,0.0596
487165,lacquering,0.9403
487221,painting,1
487222,lacquering,0
487222,painting,1
487226,laminate,0.9999
487271,painting,1
487303,painting,1
487373,painting,1
487395,custom,0.113
487395,painting,0.3021
487395,wallpapering,0.5848
487438,painting,1
487461,painting,0.1127
487461,lacquering,0.887
487489,custom,0.0531
487489,lacquering,0.9469
487542,lacquering,0.1606
487542,custom,0.1702
487542,paint_outside_items,0.6691
487554,painting,1
487597,painting,1
487650,lacquering,0.9999
487939,painting,0.9999
488002,plastering,1
488013,painting,1
488016,constructional_plastering,0.387
